location_name,iso2_code,yearweek,week_end_date,age,value,source
Estonia,EE,2016-W10,2016-03-13,total,,sentinel
Estonia,EE,2016-W09,2016-03-06,0-4,135.048,sentinel
Estonia,EE,2016-W09,2016-03-06,15-64,20.976,sentinel
Estonia,EE,2016-W09,2016-03-06,5-14,104.088,sentinel
Estonia,EE,2016-W09,2016-03-06,65+,5.472,sentinel
Estonia,EE,2016-W09,2016-03-06,total,33.623999999999995,sentinel
Estonia,EE,2016-W08,2016-02-28,0-4,,sentinel
Estonia,EE,2016-W08,2016-02-28,15-64,,sentinel
Estonia,EE,2016-W08,2016-02-28,5-14,,sentinel
Estonia,EE,2016-W08,2016-02-28,65+,,sentinel
Estonia,EE,2016-W08,2016-02-28,total,,sentinel
Estonia,EE,2016-W07,2016-02-21,0-4,188.2515151515152,sentinel
Estonia,EE,2016-W07,2016-02-21,15-64,36.3469696969697,sentinel
Estonia,EE,2016-W07,2016-02-21,5-14,242.2318181818182,sentinel
Estonia,EE,2016-W07,2016-02-21,65+,15.890909090909092,sentinel
Estonia,EE,2016-W07,2016-02-21,total,63.354545454545466,sentinel
Estonia,EE,2016-W06,2016-02-14,0-4,293.3928571428572,sentinel
Estonia,EE,2016-W06,2016-02-14,15-64,42.96428571428572,sentinel
Estonia,EE,2016-W06,2016-02-14,5-14,328.8928571428572,sentinel
Estonia,EE,2016-W06,2016-02-14,65+,24.42857142857143,sentinel
Estonia,EE,2016-W06,2016-02-14,total,84.28571428571429,sentinel
Estonia,EE,2016-W05,2016-02-07,0-4,274.8958333333333,sentinel
Estonia,EE,2016-W05,2016-02-07,15-64,57.203125,sentinel
Estonia,EE,2016-W05,2016-02-07,5-14,329.2552083333333,sentinel
Estonia,EE,2016-W05,2016-02-07,65+,20.78125,sentinel
Estonia,EE,2016-W05,2016-02-07,total,92.27604166666666,sentinel
Estonia,EE,2016-W04,2016-01-31,0-4,,sentinel
Estonia,EE,2016-W04,2016-01-31,15-64,,sentinel
Estonia,EE,2016-W04,2016-01-31,5-14,,sentinel
Estonia,EE,2016-W04,2016-01-31,65+,,sentinel
Estonia,EE,2016-W04,2016-01-31,total,,sentinel
Estonia,EE,2016-W03,2016-01-24,0-4,129.192,sentinel
Estonia,EE,2016-W03,2016-01-24,15-64,16.828000000000003,sentinel
Estonia,EE,2016-W03,2016-01-24,5-14,68.208,sentinel
Estonia,EE,2016-W03,2016-01-24,65+,4.256,sentinel
Estonia,EE,2016-W03,2016-01-24,total,26.516,sentinel
Estonia,EE,2016-W02,2016-01-17,0-4,67.52307692307693,sentinel
Estonia,EE,2016-W02,2016-01-17,15-64,11.284615384615384,sentinel
Estonia,EE,2016-W02,2016-01-17,5-14,31.54615384615385,sentinel
Estonia,EE,2016-W02,2016-01-17,65+,9.646153846153846,sentinel
Estonia,EE,2016-W02,2016-01-17,total,16.315384615384616,sentinel
Estonia,EE,2016-W01,2016-01-10,0-4,95.65,sentinel
Estonia,EE,2016-W01,2016-01-10,15-64,19.25,sentinel
Estonia,EE,2016-W01,2016-01-10,5-14,53.45,sentinel
Estonia,EE,2016-W01,2016-01-10,65+,3.8,sentinel
Estonia,EE,2016-W01,2016-01-10,total,24.6,sentinel
Estonia,EE,2015-W53,2016-01-10,0-4,101.26666666666668,sentinel
Estonia,EE,2015-W53,2016-01-10,15-64,13.766666666666666,sentinel
Estonia,EE,2015-W53,2016-01-10,5-14,57.43333333333334,sentinel
Estonia,EE,2015-W53,2016-01-10,65+,7.6,sentinel
Estonia,EE,2015-W53,2016-01-10,total,22.3,sentinel
Estonia,EE,2015-W52,2016-01-03,0-4,36.02,sentinel
Estonia,EE,2015-W52,2016-01-03,15-64,5.82,sentinel
Estonia,EE,2015-W52,2016-01-03,5-14,30.9,sentinel
Estonia,EE,2015-W52,2016-01-03,65+,2.28,sentinel
Estonia,EE,2015-W52,2016-01-03,total,9.6,sentinel
Estonia,EE,2015-W51,2015-12-27,0-4,,sentinel
Estonia,EE,2015-W51,2015-12-27,15-64,,sentinel
Estonia,EE,2015-W51,2015-12-27,5-14,,sentinel
Estonia,EE,2015-W51,2015-12-27,65+,,sentinel
Estonia,EE,2015-W51,2015-12-27,total,,sentinel
Estonia,EE,2015-W50,2015-12-20,0-4,,sentinel
Estonia,EE,2015-W50,2015-12-20,15-64,,sentinel
Estonia,EE,2015-W50,2015-12-20,5-14,,sentinel
Estonia,EE,2015-W50,2015-12-20,65+,,sentinel
Estonia,EE,2015-W50,2015-12-20,total,,sentinel
Estonia,EE,2015-W49,2015-12-13,0-4,,sentinel
Estonia,EE,2015-W49,2015-12-13,15-64,,sentinel
Estonia,EE,2015-W49,2015-12-13,5-14,,sentinel
Estonia,EE,2015-W49,2015-12-13,65+,,sentinel
Estonia,EE,2015-W49,2015-12-13,total,,sentinel
Estonia,EE,2015-W48,2015-12-06,0-4,,sentinel
Estonia,EE,2015-W48,2015-12-06,15-64,,sentinel
Estonia,EE,2015-W48,2015-12-06,5-14,,sentinel
Estonia,EE,2015-W48,2015-12-06,65+,,sentinel
Estonia,EE,2015-W48,2015-12-06,total,,sentinel
Estonia,EE,2015-W47,2015-11-29,0-4,,sentinel
Estonia,EE,2015-W47,2015-11-29,15-64,,sentinel
Estonia,EE,2015-W47,2015-11-29,5-14,,sentinel
Estonia,EE,2015-W47,2015-11-29,65+,,sentinel
Estonia,EE,2015-W47,2015-11-29,total,,sentinel
Estonia,EE,2015-W46,2015-11-22,0-4,101.3,sentinel
Estonia,EE,2015-W46,2015-11-22,15-64,20.65,sentinel
Estonia,EE,2015-W46,2015-11-22,5-14,56.45,sentinel
Estonia,EE,2015-W46,2015-11-22,65+,24.7,sentinel
Estonia,EE,2015-W46,2015-11-22,total,29.65,sentinel
Estonia,EE,2015-W45,2015-11-15,0-4,,sentinel
Estonia,EE,2015-W45,2015-11-15,15-64,,sentinel
Estonia,EE,2015-W45,2015-11-15,5-14,,sentinel
Estonia,EE,2015-W45,2015-11-15,65+,,sentinel
Estonia,EE,2015-W45,2015-11-15,total,,sentinel
Estonia,EE,2015-W44,2015-11-08,0-4,,sentinel
Estonia,EE,2015-W44,2015-11-08,15-64,,sentinel
Estonia,EE,2015-W44,2015-11-08,5-14,,sentinel
Estonia,EE,2015-W44,2015-11-08,65+,,sentinel
Estonia,EE,2015-W44,2015-11-08,total,,sentinel
Estonia,EE,2015-W43,2015-11-01,0-4,,sentinel
Estonia,EE,2015-W43,2015-11-01,15-64,,sentinel
Estonia,EE,2015-W43,2015-11-01,5-14,,sentinel
Estonia,EE,2015-W43,2015-11-01,65+,,sentinel
Estonia,EE,2015-W43,2015-11-01,total,,sentinel
Estonia,EE,2015-W42,2015-10-25,0-4,,sentinel
Estonia,EE,2015-W42,2015-10-25,15-64,,sentinel
Estonia,EE,2015-W42,2015-10-25,5-14,,sentinel
Estonia,EE,2015-W42,2015-10-25,65+,,sentinel
Estonia,EE,2015-W42,2015-10-25,total,,sentinel
Estonia,EE,2015-W41,2015-10-18,0-4,,sentinel
Estonia,EE,2015-W41,2015-10-18,15-64,,sentinel
Estonia,EE,2015-W41,2015-10-18,5-14,,sentinel
Estonia,EE,2015-W41,2015-10-18,65+,,sentinel
Estonia,EE,2015-W41,2015-10-18,total,,sentinel
Estonia,EE,2015-W40,2015-10-11,0-4,,sentinel
Estonia,EE,2015-W40,2015-10-11,15-64,,sentinel
Estonia,EE,2015-W40,2015-10-11,5-14,,sentinel
Estonia,EE,2015-W40,2015-10-11,65+,,sentinel
Estonia,EE,2015-W40,2015-10-11,total,,sentinel
Estonia,EE,2015-W39,2015-10-04,0-4,,sentinel
Estonia,EE,2015-W39,2015-10-04,15-64,,sentinel
Estonia,EE,2015-W39,2015-10-04,5-14,,sentinel
Estonia,EE,2015-W39,2015-10-04,65+,,sentinel
Estonia,EE,2015-W39,2015-10-04,total,,sentinel
Estonia,EE,2015-W38,2015-09-27,0-4,,sentinel
Estonia,EE,2015-W38,2015-09-27,15-64,,sentinel
Estonia,EE,2015-W38,2015-09-27,5-14,,sentinel
Estonia,EE,2015-W38,2015-09-27,65+,,sentinel
Estonia,EE,2015-W38,2015-09-27,total,,sentinel
Estonia,EE,2015-W37,2015-09-20,0-4,,sentinel
Estonia,EE,2015-W37,2015-09-20,15-64,,sentinel
Estonia,EE,2015-W37,2015-09-20,5-14,,sentinel
Estonia,EE,2015-W37,2015-09-20,65+,,sentinel
Estonia,EE,2015-W37,2015-09-20,total,,sentinel
Estonia,EE,2015-W36,2015-09-13,0-4,,sentinel
Estonia,EE,2015-W36,2015-09-13,15-64,,sentinel
Estonia,EE,2015-W36,2015-09-13,5-14,,sentinel
Estonia,EE,2015-W36,2015-09-13,65+,,sentinel
Estonia,EE,2015-W36,2015-09-13,total,,sentinel
Estonia,EE,2015-W35,2015-09-06,0-4,,sentinel
Estonia,EE,2015-W35,2015-09-06,15-64,,sentinel
Estonia,EE,2015-W35,2015-09-06,5-14,,sentinel
Estonia,EE,2015-W35,2015-09-06,65+,,sentinel
Estonia,EE,2015-W35,2015-09-06,total,,sentinel
Estonia,EE,2015-W34,2015-08-30,0-4,,sentinel
Estonia,EE,2015-W34,2015-08-30,15-64,,sentinel
Estonia,EE,2015-W34,2015-08-30,5-14,,sentinel
Estonia,EE,2015-W34,2015-08-30,65+,,sentinel
Estonia,EE,2015-W34,2015-08-30,total,,sentinel
Estonia,EE,2015-W33,2015-08-23,0-4,,sentinel
Estonia,EE,2015-W33,2015-08-23,15-64,,sentinel
Estonia,EE,2015-W33,2015-08-23,5-14,,sentinel
Estonia,EE,2015-W33,2015-08-23,65+,,sentinel
Estonia,EE,2015-W33,2015-08-23,total,,sentinel
Estonia,EE,2015-W32,2015-08-16,0-4,,sentinel
Estonia,EE,2015-W32,2015-08-16,15-64,,sentinel
Estonia,EE,2015-W32,2015-08-16,5-14,,sentinel
Estonia,EE,2015-W32,2015-08-16,65+,,sentinel
Estonia,EE,2015-W32,2015-08-16,total,,sentinel
Estonia,EE,2015-W31,2015-08-09,0-4,,sentinel
Estonia,EE,2015-W31,2015-08-09,15-64,,sentinel
Estonia,EE,2015-W31,2015-08-09,5-14,,sentinel
Estonia,EE,2015-W31,2015-08-09,65+,,sentinel
Estonia,EE,2015-W31,2015-08-09,total,,sentinel
Estonia,EE,2015-W30,2015-08-02,0-4,,sentinel
Estonia,EE,2015-W30,2015-08-02,15-64,,sentinel
Estonia,EE,2015-W30,2015-08-02,5-14,,sentinel
Estonia,EE,2015-W30,2015-08-02,65+,,sentinel
Estonia,EE,2015-W30,2015-08-02,total,,sentinel
Estonia,EE,2015-W29,2015-07-26,0-4,,sentinel
Estonia,EE,2015-W29,2015-07-26,15-64,,sentinel
Estonia,EE,2015-W29,2015-07-26,5-14,,sentinel
Estonia,EE,2015-W29,2015-07-26,65+,,sentinel
Estonia,EE,2015-W29,2015-07-26,total,,sentinel
Estonia,EE,2015-W28,2015-07-19,0-4,,sentinel
Estonia,EE,2015-W28,2015-07-19,15-64,,sentinel
Estonia,EE,2015-W28,2015-07-19,5-14,,sentinel
Estonia,EE,2015-W28,2015-07-19,65+,,sentinel
Estonia,EE,2015-W28,2015-07-19,total,,sentinel
Estonia,EE,2015-W27,2015-07-12,0-4,,sentinel
Estonia,EE,2015-W27,2015-07-12,15-64,,sentinel
Estonia,EE,2015-W27,2015-07-12,5-14,,sentinel
Estonia,EE,2015-W27,2015-07-12,65+,,sentinel
Estonia,EE,2015-W27,2015-07-12,total,,sentinel
Estonia,EE,2015-W26,2015-07-05,0-4,,sentinel
Estonia,EE,2015-W26,2015-07-05,15-64,,sentinel
Estonia,EE,2015-W26,2015-07-05,5-14,,sentinel
Estonia,EE,2015-W26,2015-07-05,65+,,sentinel
Estonia,EE,2015-W26,2015-07-05,total,,sentinel
Estonia,EE,2015-W25,2015-06-28,0-4,,sentinel
Estonia,EE,2015-W25,2015-06-28,15-64,,sentinel
Estonia,EE,2015-W25,2015-06-28,5-14,,sentinel
Estonia,EE,2015-W25,2015-06-28,65+,,sentinel
Estonia,EE,2015-W25,2015-06-28,total,,sentinel
Estonia,EE,2015-W24,2015-06-21,0-4,,sentinel
Estonia,EE,2015-W24,2015-06-21,15-64,,sentinel
Estonia,EE,2015-W24,2015-06-21,5-14,,sentinel
Estonia,EE,2015-W24,2015-06-21,65+,,sentinel
Estonia,EE,2015-W24,2015-06-21,total,,sentinel
Estonia,EE,2015-W23,2015-06-14,0-4,,sentinel
Estonia,EE,2015-W23,2015-06-14,15-64,,sentinel
Estonia,EE,2015-W23,2015-06-14,5-14,,sentinel
Estonia,EE,2015-W23,2015-06-14,65+,,sentinel
Estonia,EE,2015-W23,2015-06-14,total,,sentinel
Estonia,EE,2015-W22,2015-06-07,0-4,101.6,sentinel
Estonia,EE,2015-W22,2015-06-07,15-64,19.55,sentinel
Estonia,EE,2015-W22,2015-06-07,5-14,61.25,sentinel
Estonia,EE,2015-W22,2015-06-07,65+,11.65,sentinel
Estonia,EE,2015-W22,2015-06-07,total,27.0,sentinel
Estonia,EE,2015-W21,2015-05-31,0-4,0.0,sentinel
Estonia,EE,2015-W21,2015-05-31,15-64,0.0,sentinel
Estonia,EE,2015-W21,2015-05-31,5-14,0.0,sentinel
Estonia,EE,2015-W21,2015-05-31,65+,0.0,sentinel
Estonia,EE,2015-W21,2015-05-31,total,0.0,sentinel
Estonia,EE,2015-W20,2015-05-24,0-4,,sentinel
Estonia,EE,2015-W20,2015-05-24,15-64,,sentinel
Estonia,EE,2015-W20,2015-05-24,5-14,,sentinel
Estonia,EE,2015-W20,2015-05-24,65+,,sentinel
Estonia,EE,2015-W20,2015-05-24,total,,sentinel
Estonia,EE,2015-W19,2015-05-17,0-4,310.7,sentinel
Estonia,EE,2015-W19,2015-05-17,15-64,42.9,sentinel
Estonia,EE,2015-W19,2015-05-17,5-14,202.1,sentinel
Estonia,EE,2015-W19,2015-05-17,65+,42.6,sentinel
Estonia,EE,2015-W19,2015-05-17,total,74.0,sentinel
Estonia,EE,2015-W18,2015-05-10,0-4,0.0,sentinel
Estonia,EE,2015-W18,2015-05-10,15-64,0.0,sentinel
Estonia,EE,2015-W18,2015-05-10,5-14,0.0,sentinel
Estonia,EE,2015-W18,2015-05-10,65+,0.0,sentinel
Estonia,EE,2015-W18,2015-05-10,total,0.0,sentinel
Estonia,EE,2015-W17,2015-05-03,0-4,,sentinel
Estonia,EE,2015-W17,2015-05-03,15-64,,sentinel
Estonia,EE,2015-W17,2015-05-03,5-14,,sentinel
Estonia,EE,2015-W17,2015-05-03,65+,,sentinel
Estonia,EE,2015-W17,2015-05-03,total,,sentinel
Estonia,EE,2015-W16,2015-04-26,0-4,119.5,sentinel
Estonia,EE,2015-W16,2015-04-26,15-64,28.266666666666666,sentinel
Estonia,EE,2015-W16,2015-04-26,5-14,79.6,sentinel
Estonia,EE,2015-W16,2015-04-26,65+,15.5,sentinel
Estonia,EE,2015-W16,2015-04-26,total,36.46666666666667,sentinel
Estonia,EE,2015-W15,2015-04-19,0-4,111.15,sentinel
Estonia,EE,2015-W15,2015-04-19,15-64,18.87,sentinel
Estonia,EE,2015-W15,2015-04-19,5-14,67.97999999999999,sentinel
Estonia,EE,2015-W15,2015-04-19,65+,26.73,sentinel
Estonia,EE,2015-W15,2015-04-19,total,30.3,sentinel
Estonia,EE,2015-W14,2015-04-12,0-4,92.2,sentinel
Estonia,EE,2015-W14,2015-04-12,15-64,17.685714285714283,sentinel
Estonia,EE,2015-W14,2015-04-12,5-14,49.0,sentinel
Estonia,EE,2015-W14,2015-04-12,65+,16.599999999999998,sentinel
Estonia,EE,2015-W14,2015-04-12,total,24.82857142857143,sentinel
Estonia,EE,2015-W13,2015-04-05,0-4,104.575,sentinel
Estonia,EE,2015-W13,2015-04-05,15-64,21.45,sentinel
Estonia,EE,2015-W13,2015-04-05,5-14,81.125,sentinel
Estonia,EE,2015-W13,2015-04-05,65+,8.725,sentinel
Estonia,EE,2015-W13,2015-04-05,total,30.075,sentinel
Estonia,EE,2015-W12,2015-03-29,0-4,41.830000000000005,sentinel
Estonia,EE,2015-W12,2015-03-29,15-64,7.91,sentinel
Estonia,EE,2015-W12,2015-03-29,5-14,21.430000000000003,sentinel
Estonia,EE,2015-W12,2015-03-29,65+,4.260000000000001,sentinel
Estonia,EE,2015-W12,2015-03-29,total,10.55,sentinel
Estonia,EE,2015-W11,2015-03-22,0-4,190.1136363636364,sentinel
Estonia,EE,2015-W11,2015-03-22,15-64,38.21363636363636,sentinel
Estonia,EE,2015-W11,2015-03-22,5-14,89.63181818181818,sentinel
Estonia,EE,2015-W11,2015-03-22,65+,18.48636363636364,sentinel
Estonia,EE,2015-W11,2015-03-22,total,48.52272727272727,sentinel
Estonia,EE,2015-W10,2015-03-15,0-4,262.9,sentinel
Estonia,EE,2015-W10,2015-03-15,15-64,42.372,sentinel
Estonia,EE,2015-W10,2015-03-15,5-14,180.532,sentinel
Estonia,EE,2015-W10,2015-03-15,65+,28.996,sentinel
Estonia,EE,2015-W10,2015-03-15,total,66.52799999999999,sentinel
Estonia,EE,2015-W09,2015-03-08,0-4,347.6363636363636,sentinel
Estonia,EE,2015-W09,2015-03-08,15-64,48.04848484848485,sentinel
Estonia,EE,2015-W09,2015-03-08,5-14,243.44242424242427,sentinel
Estonia,EE,2015-W09,2015-03-08,65+,20.654545454545456,sentinel
Estonia,EE,2015-W09,2015-03-08,total,80.14545454545456,sentinel
Estonia,EE,2015-W08,2015-03-01,0-4,300.4571428571429,sentinel
Estonia,EE,2015-W08,2015-03-01,15-64,57.40952380952381,sentinel
Estonia,EE,2015-W08,2015-03-01,5-14,336.75714285714287,sentinel
Estonia,EE,2015-W08,2015-03-01,65+,8.119047619047619,sentinel
Estonia,EE,2015-W08,2015-03-01,total,91.66666666666669,sentinel
Estonia,EE,2015-W07,2015-02-22,0-4,327.3744186046512,sentinel
Estonia,EE,2015-W07,2015-02-22,15-64,61.462790697674414,sentinel
Estonia,EE,2015-W07,2015-02-22,5-14,292.2023255813953,sentinel
Estonia,EE,2015-W07,2015-02-22,65+,22.269767441860463,sentinel
Estonia,EE,2015-W07,2015-02-22,total,93.54186046511629,sentinel
Estonia,EE,2015-W06,2015-02-15,0-4,378.4444444444445,sentinel
Estonia,EE,2015-W06,2015-02-15,15-64,65.11111111111111,sentinel
Estonia,EE,2015-W06,2015-02-15,5-14,312.94444444444446,sentinel
Estonia,EE,2015-W06,2015-02-15,65+,23.666666666666668,sentinel
Estonia,EE,2015-W06,2015-02-15,total,101.16666666666669,sentinel
Estonia,EE,2015-W05,2015-02-08,0-4,328.65,sentinel
Estonia,EE,2015-W05,2015-02-08,15-64,47.65,sentinel
Estonia,EE,2015-W05,2015-02-08,5-14,269.45,sentinel
Estonia,EE,2015-W05,2015-02-08,65+,15.5,sentinel
Estonia,EE,2015-W05,2015-02-08,total,80.75,sentinel
Estonia,EE,2015-W04,2015-02-01,0-4,203.15,sentinel
Estonia,EE,2015-W04,2015-02-01,15-64,26.2,sentinel
Estonia,EE,2015-W04,2015-02-01,5-14,174.5,sentinel
Estonia,EE,2015-W04,2015-02-01,65+,9.7,sentinel
Estonia,EE,2015-W04,2015-02-01,total,48.6,sentinel
Estonia,EE,2015-W03,2015-01-25,0-4,87.63333333333333,sentinel
Estonia,EE,2015-W03,2015-01-25,15-64,21.6,sentinel
Estonia,EE,2015-W03,2015-01-25,5-14,59.2,sentinel
Estonia,EE,2015-W03,2015-01-25,65+,11.633333333333333,sentinel
Estonia,EE,2015-W03,2015-01-25,total,27.46666666666667,sentinel
Estonia,EE,2015-W02,2015-01-18,0-4,45.42,sentinel
Estonia,EE,2015-W02,2015-01-18,15-64,10.48,sentinel
Estonia,EE,2015-W02,2015-01-18,5-14,17.14,sentinel
Estonia,EE,2015-W02,2015-01-18,65+,5.420000000000001,sentinel
Estonia,EE,2015-W02,2015-01-18,total,12.22,sentinel
Estonia,EE,2015-W01,2015-01-11,0-4,,sentinel
Estonia,EE,2015-W01,2015-01-11,15-64,,sentinel
Estonia,EE,2015-W01,2015-01-11,5-14,,sentinel
Estonia,EE,2015-W01,2015-01-11,65+,,sentinel
Estonia,EE,2015-W01,2015-01-11,total,,sentinel
Estonia,EE,2014-W52,2015-01-04,0-4,0.0,sentinel
Estonia,EE,2014-W52,2015-01-04,15-64,0.0,sentinel
Estonia,EE,2014-W52,2015-01-04,5-14,0.0,sentinel
Estonia,EE,2014-W52,2015-01-04,65+,0.0,sentinel
Estonia,EE,2014-W52,2015-01-04,total,0.0,sentinel
Estonia,EE,2014-W51,2014-12-28,0-4,0.0,sentinel
Estonia,EE,2014-W51,2014-12-28,15-64,0.0,sentinel
Estonia,EE,2014-W51,2014-12-28,5-14,0.0,sentinel
Estonia,EE,2014-W51,2014-12-28,65+,0.0,sentinel
Estonia,EE,2014-W51,2014-12-28,total,0.0,sentinel
Estonia,EE,2014-W50,2014-12-21,0-4,0.0,sentinel
Estonia,EE,2014-W50,2014-12-21,15-64,0.0,sentinel
Estonia,EE,2014-W50,2014-12-21,5-14,0.0,sentinel
Estonia,EE,2014-W50,2014-12-21,65+,0.0,sentinel
Estonia,EE,2014-W50,2014-12-21,total,0.0,sentinel
Estonia,EE,2014-W49,2014-12-14,0-4,0.0,sentinel
Estonia,EE,2014-W49,2014-12-14,15-64,0.0,sentinel
Estonia,EE,2014-W49,2014-12-14,5-14,0.0,sentinel
Estonia,EE,2014-W49,2014-12-14,65+,0.0,sentinel
Estonia,EE,2014-W49,2014-12-14,total,0.0,sentinel
Estonia,EE,2014-W48,2014-12-07,0-4,0.0,sentinel
Estonia,EE,2014-W48,2014-12-07,15-64,0.0,sentinel
Estonia,EE,2014-W48,2014-12-07,5-14,0.0,sentinel
Estonia,EE,2014-W48,2014-12-07,65+,0.0,sentinel
Estonia,EE,2014-W48,2014-12-07,total,0.0,sentinel
Estonia,EE,2014-W47,2014-11-30,0-4,0.0,sentinel
Estonia,EE,2014-W47,2014-11-30,15-64,0.0,sentinel
Estonia,EE,2014-W47,2014-11-30,5-14,0.0,sentinel
Estonia,EE,2014-W47,2014-11-30,65+,0.0,sentinel
Estonia,EE,2014-W47,2014-11-30,total,0.0,sentinel
Estonia,EE,2014-W46,2014-11-23,0-4,0.0,sentinel
Estonia,EE,2014-W46,2014-11-23,15-64,0.0,sentinel
Estonia,EE,2014-W46,2014-11-23,5-14,0.0,sentinel
Estonia,EE,2014-W46,2014-11-23,65+,0.0,sentinel
Estonia,EE,2014-W46,2014-11-23,total,0.0,sentinel
Estonia,EE,2014-W45,2014-11-16,0-4,0.0,sentinel
Estonia,EE,2014-W45,2014-11-16,15-64,0.0,sentinel
Estonia,EE,2014-W45,2014-11-16,5-14,0.0,sentinel
Estonia,EE,2014-W45,2014-11-16,65+,0.0,sentinel
Estonia,EE,2014-W45,2014-11-16,total,0.0,sentinel
Estonia,EE,2014-W44,2014-11-09,0-4,,sentinel
Estonia,EE,2014-W44,2014-11-09,15-64,,sentinel
Estonia,EE,2014-W44,2014-11-09,5-14,,sentinel
Estonia,EE,2014-W44,2014-11-09,65+,,sentinel
Estonia,EE,2014-W44,2014-11-09,total,,sentinel
Estonia,EE,2014-W43,2014-11-02,0-4,0.0,sentinel
Estonia,EE,2014-W43,2014-11-02,15-64,0.0,sentinel
Estonia,EE,2014-W43,2014-11-02,5-14,0.0,sentinel
Estonia,EE,2014-W43,2014-11-02,65+,0.0,sentinel
Estonia,EE,2014-W43,2014-11-02,total,0.0,sentinel
Estonia,EE,2014-W42,2014-10-26,0-4,0.0,sentinel
Estonia,EE,2014-W42,2014-10-26,15-64,0.0,sentinel
Estonia,EE,2014-W42,2014-10-26,5-14,0.0,sentinel
Estonia,EE,2014-W42,2014-10-26,65+,0.0,sentinel
Estonia,EE,2014-W42,2014-10-26,total,0.0,sentinel
Estonia,EE,2014-W41,2014-10-19,0-4,,sentinel
Estonia,EE,2014-W41,2014-10-19,15-64,,sentinel
Estonia,EE,2014-W41,2014-10-19,5-14,,sentinel
Estonia,EE,2014-W41,2014-10-19,65+,,sentinel
Estonia,EE,2014-W41,2014-10-19,total,,sentinel
Estonia,EE,2014-W40,2014-10-12,0-4,,sentinel
Estonia,EE,2014-W40,2014-10-12,15-64,,sentinel
Estonia,EE,2014-W40,2014-10-12,5-14,,sentinel
Estonia,EE,2014-W40,2014-10-12,65+,,sentinel
Estonia,EE,2014-W40,2014-10-12,total,,sentinel
France,FR,2024-W16,2024-04-21,0-4,0.0,sentinel
France,FR,2024-W16,2024-04-21,15-64,0.0,sentinel
France,FR,2024-W16,2024-04-21,5-14,0.0,sentinel
France,FR,2024-W16,2024-04-21,65+,0.0,sentinel
France,FR,2024-W16,2024-04-21,total,0.0,sentinel
France,FR,2024-W15,2024-04-14,0-4,0.0,sentinel
France,FR,2024-W15,2024-04-14,15-64,0.0,sentinel
France,FR,2024-W15,2024-04-14,5-14,0.0,sentinel
France,FR,2024-W15,2024-04-14,65+,0.0,sentinel
France,FR,2024-W15,2024-04-14,total,0.0,sentinel
France,FR,2024-W14,2024-04-07,0-4,0.0,sentinel
France,FR,2024-W14,2024-04-07,15-64,0.0,sentinel
France,FR,2024-W14,2024-04-07,5-14,0.0,sentinel
France,FR,2024-W14,2024-04-07,65+,0.0,sentinel
France,FR,2024-W14,2024-04-07,total,0.0,sentinel
France,FR,2024-W13,2024-03-31,0-4,11.761194029850746,sentinel
France,FR,2024-W13,2024-03-31,15-64,6.782089552238806,sentinel
France,FR,2024-W13,2024-03-31,5-14,8.226865671641791,sentinel
France,FR,2024-W13,2024-03-31,65+,2.853731343283582,sentinel
France,FR,2024-W13,2024-03-31,total,6.364179104477612,sentinel
France,FR,2024-W12,2024-03-24,0-4,24.871641791044777,sentinel
France,FR,2024-W12,2024-03-24,15-64,6.411940298507463,sentinel
France,FR,2024-W12,2024-03-24,5-14,10.232835820895522,sentinel
France,FR,2024-W12,2024-03-24,65+,4.370149253731343,sentinel
France,FR,2024-W12,2024-03-24,total,7.367164179104478,sentinel
France,FR,2024-W11,2024-03-17,0-4,34.875,sentinel
France,FR,2024-W11,2024-03-17,15-64,13.63125,sentinel
France,FR,2024-W11,2024-03-17,5-14,19.21875,sentinel
France,FR,2024-W11,2024-03-17,65+,8.681249999999999,sentinel
France,FR,2024-W11,2024-03-17,total,14.325,sentinel
France,FR,2024-W10,2024-03-10,0-4,32.96103896103896,sentinel
France,FR,2024-W10,2024-03-10,15-64,12.38961038961039,sentinel
France,FR,2024-W10,2024-03-10,5-14,12.987012987012983,sentinel
France,FR,2024-W10,2024-03-10,65+,4.7142857142857135,sentinel
France,FR,2024-W10,2024-03-10,total,11.857142857142856,sentinel
France,FR,2024-W09,2024-03-03,0-4,64.64173913043479,sentinel
France,FR,2024-W09,2024-03-03,15-64,31.59304347826087,sentinel
France,FR,2024-W09,2024-03-03,5-14,25.096521739130434,sentinel
France,FR,2024-W09,2024-03-03,65+,15.904347826086957,sentinel
France,FR,2024-W09,2024-03-03,total,29.11304347826087,sentinel
France,FR,2024-W08,2024-02-25,0-4,147.49380530973454,sentinel
France,FR,2024-W08,2024-02-25,15-64,55.38584070796461,sentinel
France,FR,2024-W08,2024-02-25,5-14,61.30442477876107,sentinel
France,FR,2024-W08,2024-02-25,65+,20.984070796460177,sentinel
France,FR,2024-W08,2024-02-25,total,53.40176991150443,sentinel
France,FR,2024-W07,2024-02-18,0-4,260.0639534883721,sentinel
France,FR,2024-W07,2024-02-18,15-64,99.49651162790695,sentinel
France,FR,2024-W07,2024-02-18,5-14,138.16046511627908,sentinel
France,FR,2024-W07,2024-02-18,65+,42.14418604651164,sentinel
France,FR,2024-W07,2024-02-18,total,99.97325581395349,sentinel
France,FR,2024-W06,2024-02-11,0-4,374.9690476190476,sentinel
