survtype,location_name,iso2_code,yearweek,week_end_date,indicator,age,value
non-sentinel,Greece,GR,2023-W36,2023-09-10,deaths,unk,0
non-sentinel,Greece,GR,2023-W35,2023-09-03,deaths,0-4,0
non-sentinel,Greece,GR,2023-W35,2023-09-03,deaths,15-64,0
non-sentinel,Greece,GR,2023-W35,2023-09-03,deaths,5-14,0
non-sentinel,Greece,GR,2023-W35,2023-09-03,deaths,65+,39
non-sentinel,Greece,GR,2023-W35,2023-09-03,deaths,total,39
non-sentinel,Greece,GR,2023-W35,2023-09-03,deaths,unk,0
non-sentinel,Greece,GR,2023-W34,2023-08-27,deaths,0-4,0
non-sentinel,Greece,GR,2023-W34,2023-08-27,deaths,15-64,1
non-sentinel,Greece,GR,2023-W34,2023-08-27,deaths,5-14,0
non-sentinel,Greece,GR,2023-W34,2023-08-27,deaths,65+,42
non-sentinel,Greece,GR,2023-W34,2023-08-27,deaths,total,43
non-sentinel,Greece,GR,2023-W34,2023-08-27,deaths,unk,0
non-sentinel,Greece,GR,2023-W33,2023-08-20,deaths,0-4,0
non-sentinel,Greece,GR,2023-W33,2023-08-20,deaths,15-64,1
non-sentinel,Greece,GR,2023-W33,2023-08-20,deaths,5-14,0
non-sentinel,Greece,GR,2023-W33,2023-08-20,deaths,65+,36
non-sentinel,Greece,GR,2023-W33,2023-08-20,deaths,total,37
non-sentinel,Greece,GR,2023-W33,2023-08-20,deaths,unk,0
non-sentinel,Greece,GR,2023-W32,2023-08-13,deaths,0-4,0
non-sentinel,Greece,GR,2023-W32,2023-08-13,deaths,15-64,1
non-sentinel,Greece,GR,2023-W32,2023-08-13,deaths,5-14,0
non-sentinel,Greece,GR,2023-W32,2023-08-13,deaths,65+,20
non-sentinel,Greece,GR,2023-W32,2023-08-13,deaths,total,21
non-sentinel,Greece,GR,2023-W32,2023-08-13,deaths,unk,0
non-sentinel,Greece,GR,2023-W31,2023-08-06,deaths,0-4,0
non-sentinel,Greece,GR,2023-W31,2023-08-06,deaths,15-64,0
non-sentinel,Greece,GR,2023-W31,2023-08-06,deaths,5-14,0
non-sentinel,Greece,GR,2023-W31,2023-08-06,deaths,65+,27
non-sentinel,Greece,GR,2023-W31,2023-08-06,deaths,total,27
non-sentinel,Greece,GR,2023-W31,2023-08-06,deaths,unk,0
non-sentinel,Greece,GR,2023-W30,2023-07-30,deaths,0-4,0
non-sentinel,Greece,GR,2023-W30,2023-07-30,deaths,15-64,0
non-sentinel,Greece,GR,2023-W30,2023-07-30,deaths,5-14,0
non-sentinel,Greece,GR,2023-W30,2023-07-30,deaths,65+,26
non-sentinel,Greece,GR,2023-W30,2023-07-30,deaths,total,26
non-sentinel,Greece,GR,2023-W30,2023-07-30,deaths,unk,0
non-sentinel,Greece,GR,2023-W29,2023-07-23,deaths,0-4,0
non-sentinel,Greece,GR,2023-W29,2023-07-23,deaths,15-64,0
non-sentinel,Greece,GR,2023-W29,2023-07-23,deaths,5-14,0
non-sentinel,Greece,GR,2023-W29,2023-07-23,deaths,65+,17
non-sentinel,Greece,GR,2023-W29,2023-07-23,deaths,total,17
non-sentinel,Greece,GR,2023-W29,2023-07-23,deaths,unk,0
non-sentinel,Greece,GR,2023-W28,2023-07-16,deaths,0-4,0
non-sentinel,Greece,GR,2023-W28,2023-07-16,deaths,15-64,1
non-sentinel,Greece,GR,2023-W28,2023-07-16,deaths,5-14,0
non-sentinel,Greece,GR,2023-W28,2023-07-16,deaths,65+,16
non-sentinel,Greece,GR,2023-W28,2023-07-16,deaths,total,17
non-sentinel,Greece,GR,2023-W28,2023-07-16,deaths,unk,0
non-sentinel,Greece,GR,2023-W27,2023-07-09,deaths,0-4,0
non-sentinel,Greece,GR,2023-W27,2023-07-09,deaths,15-64,4
non-sentinel,Greece,GR,2023-W27,2023-07-09,deaths,5-14,0
non-sentinel,Greece,GR,2023-W27,2023-07-09,deaths,65+,12
non-sentinel,Greece,GR,2023-W27,2023-07-09,deaths,total,16
non-sentinel,Greece,GR,2023-W27,2023-07-09,deaths,unk,0
non-sentinel,Greece,GR,2023-W26,2023-07-02,deaths,0-4,0
non-sentinel,Greece,GR,2023-W26,2023-07-02,deaths,15-64,0
non-sentinel,Greece,GR,2023-W26,2023-07-02,deaths,5-14,0
non-sentinel,Greece,GR,2023-W26,2023-07-02,deaths,65+,18
non-sentinel,Greece,GR,2023-W26,2023-07-02,deaths,total,18
non-sentinel,Greece,GR,2023-W26,2023-07-02,deaths,unk,0
non-sentinel,Greece,GR,2023-W25,2023-06-25,deaths,0-4,0
non-sentinel,Greece,GR,2023-W25,2023-06-25,deaths,15-64,0
non-sentinel,Greece,GR,2023-W25,2023-06-25,deaths,5-14,0
non-sentinel,Greece,GR,2023-W25,2023-06-25,deaths,65+,20
non-sentinel,Greece,GR,2023-W25,2023-06-25,deaths,total,20
non-sentinel,Greece,GR,2023-W25,2023-06-25,deaths,unk,0
non-sentinel,Greece,GR,2023-W24,2023-06-18,deaths,0-4,0
non-sentinel,Greece,GR,2023-W24,2023-06-18,deaths,15-64,0
non-sentinel,Greece,GR,2023-W24,2023-06-18,deaths,5-14,0
non-sentinel,Greece,GR,2023-W24,2023-06-18,deaths,65+,20
non-sentinel,Greece,GR,2023-W24,2023-06-18,deaths,total,20
non-sentinel,Greece,GR,2023-W24,2023-06-18,deaths,unk,0
non-sentinel,Greece,GR,2023-W23,2023-06-11,deaths,0-4,0
non-sentinel,Greece,GR,2023-W23,2023-06-11,deaths,15-64,3
non-sentinel,Greece,GR,2023-W23,2023-06-11,deaths,5-14,0
non-sentinel,Greece,GR,2023-W23,2023-06-11,deaths,65+,36
non-sentinel,Greece,GR,2023-W23,2023-06-11,deaths,total,39
non-sentinel,Greece,GR,2023-W23,2023-06-11,deaths,unk,0
non-sentinel,Greece,GR,2023-W22,2023-06-04,deaths,0-4,0
non-sentinel,Greece,GR,2023-W22,2023-06-04,deaths,15-64,1
non-sentinel,Greece,GR,2023-W22,2023-06-04,deaths,5-14,0
non-sentinel,Greece,GR,2023-W22,2023-06-04,deaths,65+,43
non-sentinel,Greece,GR,2023-W22,2023-06-04,deaths,total,44
non-sentinel,Greece,GR,2023-W22,2023-06-04,deaths,unk,0
non-sentinel,Greece,GR,2023-W21,2023-05-28,deaths,0-4,0
non-sentinel,Greece,GR,2023-W21,2023-05-28,deaths,15-64,0
non-sentinel,Greece,GR,2023-W21,2023-05-28,deaths,5-14,0
non-sentinel,Greece,GR,2023-W21,2023-05-28,deaths,65+,50
non-sentinel,Greece,GR,2023-W21,2023-05-28,deaths,total,50
non-sentinel,Greece,GR,2023-W21,2023-05-28,deaths,unk,0
non-sentinel,Greece,GR,2023-W20,2023-05-21,deaths,0-4,0
non-sentinel,Greece,GR,2023-W20,2023-05-21,deaths,15-64,1
non-sentinel,Greece,GR,2023-W20,2023-05-21,deaths,5-14,0
non-sentinel,Greece,GR,2023-W20,2023-05-21,deaths,65+,55
non-sentinel,Greece,GR,2023-W20,2023-05-21,deaths,total,56
non-sentinel,Greece,GR,2023-W20,2023-05-21,deaths,unk,0
non-sentinel,Greece,GR,2023-W19,2023-05-14,deaths,0-4,0
non-sentinel,Greece,GR,2023-W19,2023-05-14,deaths,15-64,3
non-sentinel,Greece,GR,2023-W19,2023-05-14,deaths,5-14,0
non-sentinel,Greece,GR,2023-W19,2023-05-14,deaths,65+,53
non-sentinel,Greece,GR,2023-W19,2023-05-14,deaths,total,56
non-sentinel,Greece,GR,2023-W19,2023-05-14,deaths,unk,0
non-sentinel,Greece,GR,2023-W18,2023-05-07,deaths,0-4,0
non-sentinel,Greece,GR,2023-W18,2023-05-07,deaths,15-64,0
non-sentinel,Greece,GR,2023-W18,2023-05-07,deaths,5-14,0
non-sentinel,Greece,GR,2023-W18,2023-05-07,deaths,65+,55
non-sentinel,Greece,GR,2023-W18,2023-05-07,deaths,total,55
non-sentinel,Greece,GR,2023-W18,2023-05-07,deaths,unk,0
non-sentinel,Greece,GR,2023-W17,2023-04-30,deaths,0-4,0
non-sentinel,Greece,GR,2023-W17,2023-04-30,deaths,15-64,4
non-sentinel,Greece,GR,2023-W17,2023-04-30,deaths,5-14,0
non-sentinel,Greece,GR,2023-W17,2023-04-30,deaths,65+,57
non-sentinel,Greece,GR,2023-W17,2023-04-30,deaths,total,61
non-sentinel,Greece,GR,2023-W17,2023-04-30,deaths,unk,0
non-sentinel,Greece,GR,2023-W16,2023-04-23,deaths,0-4,0
non-sentinel,Greece,GR,2023-W16,2023-04-23,deaths,15-64,1
non-sentinel,Greece,GR,2023-W16,2023-04-23,deaths,5-14,0
non-sentinel,Greece,GR,2023-W16,2023-04-23,deaths,65+,46
non-sentinel,Greece,GR,2023-W16,2023-04-23,deaths,total,47
non-sentinel,Greece,GR,2023-W16,2023-04-23,deaths,unk,0
non-sentinel,Greece,GR,2023-W15,2023-04-16,deaths,0-4,0
non-sentinel,Greece,GR,2023-W15,2023-04-16,deaths,15-64,1
non-sentinel,Greece,GR,2023-W15,2023-04-16,deaths,5-14,0
non-sentinel,Greece,GR,2023-W15,2023-04-16,deaths,65+,45
non-sentinel,Greece,GR,2023-W15,2023-04-16,deaths,total,46
non-sentinel,Greece,GR,2023-W15,2023-04-16,deaths,unk,0
non-sentinel,Greece,GR,2023-W14,2023-04-09,deaths,0-4,0
non-sentinel,Greece,GR,2023-W14,2023-04-09,deaths,15-64,3
non-sentinel,Greece,GR,2023-W14,2023-04-09,deaths,5-14,0
non-sentinel,Greece,GR,2023-W14,2023-04-09,deaths,65+,46
non-sentinel,Greece,GR,2023-W14,2023-04-09,deaths,total,49
non-sentinel,Greece,GR,2023-W14,2023-04-09,deaths,unk,0
non-sentinel,Greece,GR,2023-W13,2023-04-02,deaths,0-4,0
non-sentinel,Greece,GR,2023-W13,2023-04-02,deaths,15-64,3
non-sentinel,Greece,GR,2023-W13,2023-04-02,deaths,5-14,0
non-sentinel,Greece,GR,2023-W13,2023-04-02,deaths,65+,47
non-sentinel,Greece,GR,2023-W13,2023-04-02,deaths,total,50
non-sentinel,Greece,GR,2023-W13,2023-04-02,deaths,unk,0
non-sentinel,Greece,GR,2023-W12,2023-03-26,deaths,0-4,0
non-sentinel,Greece,GR,2023-W12,2023-03-26,deaths,15-64,2
non-sentinel,Greece,GR,2023-W12,2023-03-26,deaths,5-14,0
non-sentinel,Greece,GR,2023-W12,2023-03-26,deaths,65+,64
non-sentinel,Greece,GR,2023-W12,2023-03-26,deaths,total,66
non-sentinel,Greece,GR,2023-W12,2023-03-26,deaths,unk,0
non-sentinel,Greece,GR,2023-W11,2023-03-19,deaths,0-4,0
non-sentinel,Greece,GR,2023-W11,2023-03-19,deaths,15-64,3
non-sentinel,Greece,GR,2023-W11,2023-03-19,deaths,5-14,0
non-sentinel,Greece,GR,2023-W11,2023-03-19,deaths,65+,74
non-sentinel,Greece,GR,2023-W11,2023-03-19,deaths,total,77
non-sentinel,Greece,GR,2023-W11,2023-03-19,deaths,unk,0
non-sentinel,Greece,GR,2023-W10,2023-03-12,deaths,0-4,0
non-sentinel,Greece,GR,2023-W10,2023-03-12,deaths,15-64,4
non-sentinel,Greece,GR,2023-W10,2023-03-12,deaths,5-14,0
non-sentinel,Greece,GR,2023-W10,2023-03-12,deaths,65+,72
non-sentinel,Greece,GR,2023-W10,2023-03-12,deaths,total,76
non-sentinel,Greece,GR,2023-W10,2023-03-12,deaths,unk,0
non-sentinel,Greece,GR,2023-W09,2023-03-05,deaths,0-4,0
non-sentinel,Greece,GR,2023-W09,2023-03-05,deaths,15-64,3
non-sentinel,Greece,GR,2023-W09,2023-03-05,deaths,5-14,0
non-sentinel,Greece,GR,2023-W09,2023-03-05,deaths,65+,93
non-sentinel,Greece,GR,2023-W09,2023-03-05,deaths,total,96
non-sentinel,Greece,GR,2023-W09,2023-03-05,deaths,unk,0
non-sentinel,Greece,GR,2023-W08,2023-02-26,deaths,0-4,0
non-sentinel,Greece,GR,2023-W08,2023-02-26,deaths,15-64,5
non-sentinel,Greece,GR,2023-W08,2023-02-26,deaths,5-14,0
non-sentinel,Greece,GR,2023-W08,2023-02-26,deaths,65+,89
non-sentinel,Greece,GR,2023-W08,2023-02-26,deaths,total,94
non-sentinel,Greece,GR,2023-W08,2023-02-26,deaths,unk,0
non-sentinel,Greece,GR,2023-W07,2023-02-19,deaths,0-4,0
non-sentinel,Greece,GR,2023-W07,2023-02-19,deaths,15-64,2
non-sentinel,Greece,GR,2023-W07,2023-02-19,deaths,5-14,0
non-sentinel,Greece,GR,2023-W07,2023-02-19,deaths,65+,99
non-sentinel,Greece,GR,2023-W07,2023-02-19,deaths,total,101
non-sentinel,Greece,GR,2023-W07,2023-02-19,deaths,unk,0
non-sentinel,Greece,GR,2023-W06,2023-02-12,deaths,0-4,0
non-sentinel,Greece,GR,2023-W06,2023-02-12,deaths,15-64,6
non-sentinel,Greece,GR,2023-W06,2023-02-12,deaths,5-14,0
non-sentinel,Greece,GR,2023-W06,2023-02-12,deaths,65+,107
non-sentinel,Greece,GR,2023-W06,2023-02-12,deaths,total,113
non-sentinel,Greece,GR,2023-W06,2023-02-12,deaths,unk,0
non-sentinel,Greece,GR,2023-W05,2023-02-05,deaths,0-4,0
non-sentinel,Greece,GR,2023-W05,2023-02-05,deaths,15-64,2
non-sentinel,Greece,GR,2023-W05,2023-02-05,deaths,5-14,0
non-sentinel,Greece,GR,2023-W05,2023-02-05,deaths,65+,118
non-sentinel,Greece,GR,2023-W05,2023-02-05,deaths,total,120
non-sentinel,Greece,GR,2023-W05,2023-02-05,deaths,unk,0
non-sentinel,Greece,GR,2023-W04,2023-01-29,deaths,0-4,0
non-sentinel,Greece,GR,2023-W04,2023-01-29,deaths,15-64,7
non-sentinel,Greece,GR,2023-W04,2023-01-29,deaths,5-14,0
non-sentinel,Greece,GR,2023-W04,2023-01-29,deaths,65+,172
non-sentinel,Greece,GR,2023-W04,2023-01-29,deaths,total,179
non-sentinel,Greece,GR,2023-W04,2023-01-29,deaths,unk,0
non-sentinel,Greece,GR,2023-W03,2023-01-22,deaths,0-4,0
non-sentinel,Greece,GR,2023-W03,2023-01-22,deaths,15-64,7
non-sentinel,Greece,GR,2023-W03,2023-01-22,deaths,5-14,0
non-sentinel,Greece,GR,2023-W03,2023-01-22,deaths,65+,176
non-sentinel,Greece,GR,2023-W03,2023-01-22,deaths,total,183
non-sentinel,Greece,GR,2023-W03,2023-01-22,deaths,unk,0
non-sentinel,Greece,GR,2023-W02,2023-01-15,deaths,0-4,0
non-sentinel,Greece,GR,2023-W02,2023-01-15,deaths,15-64,8
non-sentinel,Greece,GR,2023-W02,2023-01-15,deaths,5-14,0
non-sentinel,Greece,GR,2023-W02,2023-01-15,deaths,65+,198
non-sentinel,Greece,GR,2023-W02,2023-01-15,deaths,total,206
non-sentinel,Greece,GR,2023-W02,2023-01-15,deaths,unk,0
non-sentinel,Greece,GR,2023-W01,2023-01-08,deaths,0-4,0
non-sentinel,Greece,GR,2023-W01,2023-01-08,deaths,15-64,5
non-sentinel,Greece,GR,2023-W01,2023-01-08,deaths,5-14,0
non-sentinel,Greece,GR,2023-W01,2023-01-08,deaths,65+,164
non-sentinel,Greece,GR,2023-W01,2023-01-08,deaths,total,169
non-sentinel,Greece,GR,2023-W01,2023-01-08,deaths,unk,0
non-sentinel,Greece,GR,2022-W52,2023-01-01,deaths,0-4,1
non-sentinel,Greece,GR,2022-W52,2023-01-01,deaths,15-64,6
non-sentinel,Greece,GR,2022-W52,2023-01-01,deaths,5-14,0
non-sentinel,Greece,GR,2022-W52,2023-01-01,deaths,65+,147
non-sentinel,Greece,GR,2022-W52,2023-01-01,deaths,total,154
non-sentinel,Greece,GR,2022-W52,2023-01-01,deaths,unk,0
non-sentinel,Greece,GR,2022-W51,2022-12-25,deaths,0-4,0
non-sentinel,Greece,GR,2022-W51,2022-12-25,deaths,15-64,4
non-sentinel,Greece,GR,2022-W51,2022-12-25,deaths,5-14,0
non-sentinel,Greece,GR,2022-W51,2022-12-25,deaths,65+,166
non-sentinel,Greece,GR,2022-W51,2022-12-25,deaths,total,170
non-sentinel,Greece,GR,2022-W51,2022-12-25,deaths,unk,0
non-sentinel,Greece,GR,2022-W50,2022-12-18,deaths,0-4,0
non-sentinel,Greece,GR,2022-W50,2022-12-18,deaths,15-64,8
non-sentinel,Greece,GR,2022-W50,2022-12-18,deaths,5-14,0
non-sentinel,Greece,GR,2022-W50,2022-12-18,deaths,65+,150
non-sentinel,Greece,GR,2022-W50,2022-12-18,deaths,total,158
non-sentinel,Greece,GR,2022-W50,2022-12-18,deaths,unk,0
non-sentinel,Greece,GR,2022-W49,2022-12-11,deaths,0-4,0
non-sentinel,Greece,GR,2022-W49,2022-12-11,deaths,15-64,1
non-sentinel,Greece,GR,2022-W49,2022-12-11,deaths,5-14,0
non-sentinel,Greece,GR,2022-W49,2022-12-11,deaths,65+,143
non-sentinel,Greece,GR,2022-W49,2022-12-11,deaths,total,144
non-sentinel,Greece,GR,2022-W49,2022-12-11,deaths,unk,0
non-sentinel,Greece,GR,2022-W48,2022-12-04,deaths,0-4,0
non-sentinel,Greece,GR,2022-W48,2022-12-04,deaths,15-64,3
non-sentinel,Greece,GR,2022-W48,2022-12-04,deaths,5-14,0
non-sentinel,Greece,GR,2022-W48,2022-12-04,deaths,65+,156
non-sentinel,Greece,GR,2022-W48,2022-12-04,deaths,total,159
non-sentinel,Greece,GR,2022-W48,2022-12-04,deaths,unk,0
non-sentinel,Greece,GR,2022-W47,2022-11-27,deaths,0-4,0
non-sentinel,Greece,GR,2022-W47,2022-11-27,deaths,15-64,7
non-sentinel,Greece,GR,2022-W47,2022-11-27,deaths,5-14,0
non-sentinel,Greece,GR,2022-W47,2022-11-27,deaths,65+,125
non-sentinel,Greece,GR,2022-W47,2022-11-27,deaths,total,132
non-sentinel,Greece,GR,2022-W47,2022-11-27,deaths,unk,0
non-sentinel,Greece,GR,2022-W46,2022-11-20,deaths,0-4,0
non-sentinel,Greece,GR,2022-W46,2022-11-20,deaths,15-64,8
non-sentinel,Greece,GR,2022-W46,2022-11-20,deaths,5-14,0
non-sentinel,Greece,GR,2022-W46,2022-11-20,deaths,65+,158
non-sentinel,Greece,GR,2022-W46,2022-11-20,deaths,total,166
non-sentinel,Greece,GR,2022-W46,2022-11-20,deaths,unk,0
non-sentinel,Greece,GR,2022-W45,2022-11-13,deaths,0-4,0
non-sentinel,Greece,GR,2022-W45,2022-11-13,deaths,15-64,6
non-sentinel,Greece,GR,2022-W45,2022-11-13,deaths,5-14,0
non-sentinel,Greece,GR,2022-W45,2022-11-13,deaths,65+,120
non-sentinel,Greece,GR,2022-W45,2022-11-13,deaths,total,126
non-sentinel,Greece,GR,2022-W45,2022-11-13,deaths,unk,0
non-sentinel,Greece,GR,2022-W44,2022-11-06,deaths,0-4,0
non-sentinel,Greece,GR,2022-W44,2022-11-06,deaths,15-64,10
non-sentinel,Greece,GR,2022-W44,2022-11-06,deaths,5-14,0
non-sentinel,Greece,GR,2022-W44,2022-11-06,deaths,65+,142
non-sentinel,Greece,GR,2022-W44,2022-11-06,deaths,total,152
non-sentinel,Greece,GR,2022-W44,2022-11-06,deaths,unk,0
non-sentinel,Greece,GR,2022-W43,2022-10-30,deaths,0-4,0
non-sentinel,Greece,GR,2022-W43,2022-10-30,deaths,15-64,8
non-sentinel,Greece,GR,2022-W43,2022-10-30,deaths,5-14,0
non-sentinel,Greece,GR,2022-W43,2022-10-30,deaths,65+,162
non-sentinel,Greece,GR,2022-W43,2022-10-30,deaths,total,170
non-sentinel,Greece,GR,2022-W43,2022-10-30,deaths,unk,0
non-sentinel,Greece,GR,2022-W42,2022-10-23,deaths,0-4,0
non-sentinel,Greece,GR,2022-W42,2022-10-23,deaths,15-64,7
non-sentinel,Greece,GR,2022-W42,2022-10-23,deaths,5-14,0
non-sentinel,Greece,GR,2022-W42,2022-10-23,deaths,65+,144
non-sentinel,Greece,GR,2022-W42,2022-10-23,deaths,total,151
non-sentinel,Greece,GR,2022-W42,2022-10-23,deaths,unk,0
non-sentinel,Greece,GR,2022-W41,2022-10-16,deaths,0-4,0
non-sentinel,Greece,GR,2022-W41,2022-10-16,deaths,15-64,7
non-sentinel,Greece,GR,2022-W41,2022-10-16,deaths,5-14,0
non-sentinel,Greece,GR,2022-W41,2022-10-16,deaths,65+,107
non-sentinel,Greece,GR,2022-W41,2022-10-16,deaths,total,114
non-sentinel,Greece,GR,2022-W41,2022-10-16,deaths,unk,0
non-sentinel,Greece,GR,2022-W40,2022-10-09,deaths,0-4,0
non-sentinel,Greece,GR,2022-W40,2022-10-09,deaths,15-64,12
non-sentinel,Greece,GR,2022-W40,2022-10-09,deaths,5-14,0
non-sentinel,Greece,GR,2022-W40,2022-10-09,deaths,65+,106
non-sentinel,Greece,GR,2022-W40,2022-10-09,deaths,total,118
non-sentinel,Greece,GR,2022-W40,2022-10-09,deaths,unk,0
non-sentinel,Greece,GR,2022-W39,2022-10-02,deaths,0-4,0
non-sentinel,Greece,GR,2022-W39,2022-10-02,deaths,15-64,5
non-sentinel,Greece,GR,2022-W39,2022-10-02,deaths,5-14,0
non-sentinel,Greece,GR,2022-W39,2022-10-02,deaths,65+,86
non-sentinel,Greece,GR,2022-W39,2022-10-02,deaths,total,91
non-sentinel,Greece,GR,2022-W39,2022-10-02,deaths,unk,0
non-sentinel,Greece,GR,2022-W38,2022-09-25,deaths,0-4,0
non-sentinel,Greece,GR,2022-W38,2022-09-25,deaths,15-64,3
non-sentinel,Greece,GR,2022-W38,2022-09-25,deaths,5-14,0
non-sentinel,Greece,GR,2022-W38,2022-09-25,deaths,65+,98
non-sentinel,Greece,GR,2022-W38,2022-09-25,deaths,total,101
non-sentinel,Greece,GR,2022-W38,2022-09-25,deaths,unk,0
non-sentinel,Greece,GR,2022-W37,2022-09-18,deaths,0-4,0
non-sentinel,Greece,GR,2022-W37,2022-09-18,deaths,15-64,11
non-sentinel,Greece,GR,2022-W37,2022-09-18,deaths,5-14,0
non-sentinel,Greece,GR,2022-W37,2022-09-18,deaths,65+,104
non-sentinel,Greece,GR,2022-W37,2022-09-18,deaths,total,115
non-sentinel,Greece,GR,2022-W37,2022-09-18,deaths,unk,0
non-sentinel,Greece,GR,2022-W36,2022-09-11,deaths,0-4,0
non-sentinel,Greece,GR,2022-W36,2022-09-11,deaths,15-64,10
non-sentinel,Greece,GR,2022-W36,2022-09-11,deaths,5-14,0
non-sentinel,Greece,GR,2022-W36,2022-09-11,deaths,65+,119
non-sentinel,Greece,GR,2022-W36,2022-09-11,deaths,total,129
non-sentinel,Greece,GR,2022-W36,2022-09-11,deaths,unk,0
non-sentinel,Greece,GR,2022-W35,2022-09-04,deaths,0-4,0
non-sentinel,Greece,GR,2022-W35,2022-09-04,deaths,15-64,11
non-sentinel,Greece,GR,2022-W35,2022-09-04,deaths,5-14,0
non-sentinel,Greece,GR,2022-W35,2022-09-04,deaths,65+,177
non-sentinel,Greece,GR,2022-W35,2022-09-04,deaths,total,188
non-sentinel,Greece,GR,2022-W35,2022-09-04,deaths,unk,0
non-sentinel,Greece,GR,2022-W34,2022-08-28,deaths,0-4,0
non-sentinel,Greece,GR,2022-W34,2022-08-28,deaths,15-64,11
non-sentinel,Greece,GR,2022-W34,2022-08-28,deaths,5-14,0
non-sentinel,Greece,GR,2022-W34,2022-08-28,deaths,65+,212
non-sentinel,Greece,GR,2022-W34,2022-08-28,deaths,total,223
non-sentinel,Greece,GR,2022-W34,2022-08-28,deaths,unk,0
non-sentinel,Greece,GR,2022-W33,2022-08-21,deaths,0-4,0
non-sentinel,Greece,GR,2022-W33,2022-08-21,deaths,15-64,19
non-sentinel,Greece,GR,2022-W33,2022-08-21,deaths,5-14,0
non-sentinel,Greece,GR,2022-W33,2022-08-21,deaths,65+,250
non-sentinel,Greece,GR,2022-W33,2022-08-21,deaths,total,269
non-sentinel,Greece,GR,2022-W33,2022-08-21,deaths,unk,0
non-sentinel,Greece,GR,2022-W32,2022-08-14,deaths,0-4,0
non-sentinel,Greece,GR,2022-W32,2022-08-14,deaths,15-64,17
non-sentinel,Greece,GR,2022-W32,2022-08-14,deaths,5-14,0
non-sentinel,Greece,GR,2022-W32,2022-08-14,deaths,65+,278
non-sentinel,Greece,GR,2022-W32,2022-08-14,deaths,total,295
non-sentinel,Greece,GR,2022-W32,2022-08-14,deaths,unk,0
non-sentinel,Greece,GR,2022-W31,2022-08-07,deaths,0-4,1
non-sentinel,Greece,GR,2022-W31,2022-08-07,deaths,15-64,23
non-sentinel,Greece,GR,2022-W31,2022-08-07,deaths,5-14,0
non-sentinel,Greece,GR,2022-W31,2022-08-07,deaths,65+,339
non-sentinel,Greece,GR,2022-W31,2022-08-07,deaths,total,363
non-sentinel,Greece,GR,2022-W31,2022-08-07,deaths,unk,0
non-sentinel,Greece,GR,2022-W30,2022-07-31,deaths,0-4,0
non-sentinel,Greece,GR,2022-W30,2022-07-31,deaths,15-64,32
non-sentinel,Greece,GR,2022-W30,2022-07-31,deaths,5-14,0
non-sentinel,Greece,GR,2022-W30,2022-07-31,deaths,65+,363
non-sentinel,Greece,GR,2022-W30,2022-07-31,deaths,total,395
non-sentinel,Greece,GR,2022-W30,2022-07-31,deaths,unk,0
non-sentinel,Greece,GR,2022-W29,2022-07-24,deaths,0-4,0
non-sentinel,Greece,GR,2022-W29,2022-07-24,deaths,15-64,21
non-sentinel,Greece,GR,2022-W29,2022-07-24,deaths,5-14,0
non-sentinel,Greece,GR,2022-W29,2022-07-24,deaths,65+,286
non-sentinel,Greece,GR,2022-W29,2022-07-24,deaths,total,307
non-sentinel,Greece,GR,2022-W29,2022-07-24,deaths,unk,0
non-sentinel,Greece,GR,2022-W28,2022-07-17,deaths,0-4,0
non-sentinel,Greece,GR,2022-W28,2022-07-17,deaths,15-64,16
non-sentinel,Greece,GR,2022-W28,2022-07-17,deaths,5-14,0
non-sentinel,Greece,GR,2022-W28,2022-07-17,deaths,65+,207
non-sentinel,Greece,GR,2022-W28,2022-07-17,deaths,total,223
non-sentinel,Greece,GR,2022-W28,2022-07-17,deaths,unk,0
non-sentinel,Greece,GR,2022-W27,2022-07-10,deaths,0-4,0
non-sentinel,Greece,GR,2022-W27,2022-07-10,deaths,15-64,22
non-sentinel,Greece,GR,2022-W27,2022-07-10,deaths,5-14,0
non-sentinel,Greece,GR,2022-W27,2022-07-10,deaths,65+,158
non-sentinel,Greece,GR,2022-W27,2022-07-10,deaths,total,180
non-sentinel,Greece,GR,2022-W27,2022-07-10,deaths,unk,0
non-sentinel,Greece,GR,2022-W26,2022-07-03,deaths,0-4,0
non-sentinel,Greece,GR,2022-W26,2022-07-03,deaths,15-64,13
non-sentinel,Greece,GR,2022-W26,2022-07-03,deaths,5-14,0
non-sentinel,Greece,GR,2022-W26,2022-07-03,deaths,65+,116
non-sentinel,Greece,GR,2022-W26,2022-07-03,deaths,total,129
non-sentinel,Greece,GR,2022-W26,2022-07-03,deaths,unk,0
non-sentinel,Greece,GR,2022-W25,2022-06-26,deaths,0-4,0
non-sentinel,Greece,GR,2022-W25,2022-06-26,deaths,15-64,9
non-sentinel,Greece,GR,2022-W25,2022-06-26,deaths,5-14,0
non-sentinel,Greece,GR,2022-W25,2022-06-26,deaths,65+,87
non-sentinel,Greece,GR,2022-W25,2022-06-26,deaths,total,96
non-sentinel,Greece,GR,2022-W25,2022-06-26,deaths,unk,0
non-sentinel,Greece,GR,2022-W24,2022-06-19,deaths,0-4,0
non-sentinel,Greece,GR,2022-W24,2022-06-19,deaths,15-64,7
non-sentinel,Greece,GR,2022-W24,2022-06-19,deaths,5-14,0
non-sentinel,Greece,GR,2022-W24,2022-06-19,deaths,65+,64
non-sentinel,Greece,GR,2022-W24,2022-06-19,deaths,total,71
